index,L_mean,A_mean,B_mean
25856,49.53373,-3.6088698,6.1669097
25857,57.131744,0.42277718,0.22641218
25858,47.098217,1.341804,26.295555
25859,61.311314,-16.23541,31.00233
25860,42.702053,7.280753,12.17239
25861,32.045532,3.841485,-1.8934253
25862,53.473732,0.75967884,-15.509556
25863,63.265152,-7.6310873,22.216747
25864,43.318855,7.3461547,-2.902504
25865,49.16252,-1.1306937,8.215414
25866,38.245705,-4.990592,-1.9282863
25867,62.184204,-0.8116083,0.94027567
25868,62.17637,-3.0611453,14.23939
25869,51.09041,8.275984,-22.778252
25870,51.11303,13.674299,17.909458
25871,43.966133,-15.517836,30.438507
25872,63.121937,-0.97687685,-18.66158
25873,51.99663,3.4413228,24.266155
25874,41.60188,2.6436045,3.8902214
25875,63.45084,11.310181,10.349818
25876,44.91005,2.0247848,17.37942
25877,29.882767,8.63912,18.62542
25878,45.46131,-5.2053275,19.197104
25879,53.37449,-8.055586,27.066383
25880,66.994415,2.432264,1.826935
25881,45.857857,0.2199555,1.3242599
25882,47.90352,-7.452276,3.426735
25883,59.14698,6.009491,-8.718538
25884,59.34009,14.045977,37.973812
25885,36.87194,4.693474,9.661488
25886,55.341446,-2.8980973,6.476759
25887,58.701668,0.8186825,0.98209476
25888,57.857666,-3.0512125,-15.676032
25889,51.7059,2.7542694,8.122008
25890,46.87314,3.6332722,4.875058
25891,44.177658,-2.0423908,-1.8241305
25892,58.50479,1.6838858,15.634834
25893,63.084972,-0.50266504,10.441904
25894,47.130436,3.2721152,5.0168405
25895,58.3067,1.5920668,6.858909
25896,52.556328,1.4102806,11.857041
25897,56.718445,6.651347,6.4348207
25898,56.831272,-28.010937,11.611753
25899,13.101282,3.1168883,-1.4612858
25900,43.140274,16.512367,23.037754
25901,44.938614,2.4270568,4.1871667
25902,53.74411,-0.37823367,4.6172547
25903,58.288536,-0.0015655023,0.0029732764
25904,49.710163,3.2235284,-0.5988449
25905,49.741707,2.8664277,-21.88759
25906,53.84787,-6.947706,-1.3679018
25907,39.004135,1.3323221,-2.129377
25908,62.467747,-0.0016566773,0.0031472533
25909,39.68138,-2.8916373,5.8823957
25910,56.172604,13.822772,23.446224
25911,71.70432,2.5101948,30.02557
25912,48.304176,5.623638,22.293633
25913,62.958138,2.506098,1.1600847
25914,22.227776,-0.7535848,7.357056
25915,77.60647,-0.5250617,-0.852948
25916,34.50803,-3.7795134,0.69655967
25917,51.06222,-5.9439507,12.209292
25918,51.03345,0.12937298,6.959345
25919,39.09507,2.0229316,7.180125
25920,40.886627,3.1602104,-7.6487513
25921,49.13241,-1.9282701,18.916277
25922,43.10472,2.867437,12.688661
25923,78.312225,0.82417417,3.674599
25924,54.76146,-4.577837,-6.3559756
25925,54.562134,6.303317,-2.2652268
25926,49.701706,-1.895301,8.764053
25927,66.847824,1.6286942,6.9885
25928,49.76571,-10.81492,10.11833
25929,62.61724,-12.314804,17.089943
25930,59.711536,3.384928,5.08981
25931,39.372498,-5.280852,20.695303
25932,12.741051,6.0073786,1.1488216
25933,33.428986,4.695579,6.3193655
25934,27.520966,5.2887816,11.234846
25935,46.94637,-4.7075167,23.899551
25936,64.82132,8.529245,-2.363967
25937,53.06883,-13.44608,18.817038
25938,59.05183,4.696453,7.026167
25939,48.802258,0.1404388,7.2961097
25940,43.586708,8.844931,18.719172
25941,31.947622,-12.040068,10.605087
25942,71.1395,-0.537325,13.748435
25943,51.76094,-8.981449,13.623682
25944,60.064346,7.2168045,-16.570642
25945,19.406202,0.62385046,3.296219
25946,51.861115,-2.012737,-2.7098992
25947,59.07776,-3.0651054,12.405075
25948,50.40355,-16.725018,28.170853
25949,47.729023,-1.6056564,4.793688
25950,48.721718,0.008066714,0.7015221
25951,60.303017,-1.9828155,6.3896947
25952,54.787064,-6.733664,19.612358
25953,41.32222,1.5720798,2.4017057
25954,62.4358,-12.101085,14.516237
25955,60.23114,4.7020273,6.20423
25956,73.93385,2.1463847,5.678364
25957,50.03056,-0.42581826,3.2513657
25958,58.911804,-1.1051002,2.777277
25959,30.094397,-11.799698,4.651293
25960,48.455795,0.56711656,-10.1431465
25961,33.983376,19.655403,13.363349
25962,55.445568,-17.078747,18.037128
25963,59.479668,-2.6151164,14.422891
25964,52.276848,2.3708873,4.9734006
25965,68.273865,3.939856,7.625963
25966,76.13411,-7.4534826,12.294762
25967,56.107056,7.775939,4.911762
25968,58.06218,-0.32876664,4.265576
25969,50.437637,-3.9622607,-10.739817
25970,69.84269,-7.5696745,-16.394686
25971,35.399784,2.2922583,-2.4102302
25972,36.273853,6.979427,6.0044394
25973,50.076813,-3.7582362,10.79681
25974,42.899,1.1580122,5.432513
25975,41.372036,16.6585,-0.96624756
25976,74.636894,-1.7902551,-10.163564
25977,64.74981,0.60884345,8.2971325
25978,42.901833,-3.5813491,6.3478775
25979,32.423775,1.2367766,12.824183
25980,44.590416,-1.586398,8.383511
25981,27.217571,8.78192,9.781456
25982,61.374405,-0.2511684,8.874243
25983,38.345654,9.880267,6.8398075
25984,52.497803,-8.385202,10.730743
25985,75.85448,3.6844606,4.0681953
25986,59.484943,-9.269479,15.740351
25987,57.059906,0.20438689,0.55884016
25988,55.241394,2.7749615,-16.25883
25989,64.78945,9.020342,-22.275179
25990,54.128647,3.3875904,40.61966
25991,52.443893,16.42344,7.1411343
25992,47.428444,2.3477588,8.871387
25993,55.28454,-2.2415254,5.120277
25994,52.302383,3.4641917,3.737401
25995,48.700645,4.275256,-5.864347
25996,51.788944,8.788133,11.747204
25997,20.088282,1.6446754,13.524371
25998,36.97228,-0.29205126,18.526735
25999,44.184216,-0.20777585,7.494134
26000,36.19809,-0.2498934,0.6794336
26001,78.12163,-0.7615803,6.293693
26002,58.079212,1.3983586,-0.8947717
26003,61.90998,-0.6854829,-5.9023533
26004,56.983692,-5.3015018,-7.0789366
26005,54.271706,-7.8087263,5.906948
26006,45.36451,5.69507,12.128778
26007,53.51395,-2.317027,-14.17298
26008,39.325317,-6.9168715,7.1926246
26009,51.605225,-0.92427576,19.110098
26010,36.45464,2.1173444,3.8412614
26011,39.965668,0.2966283,6.6449194
26012,50.795456,-2.5800107,1.5752616
26013,75.10162,-1.5900712,-1.4146693
26014,70.74335,2.5645063,4.6307917
26015,73.91937,-0.9944997,-1.3245615
26016,69.82559,7.8285756,-4.0840836
26017,51.41401,-2.361801,10.91813
26018,56.87122,2.4987478,-4.1405015
26019,75.318115,0.6675254,1.4822137
26020,54.10195,-12.928349,23.877003
26021,39.116665,7.6170106,-18.539776
26022,48.419662,2.2385316,2.274513
26023,52.934982,-0.66907597,21.738968
26024,56.146355,3.0373244,-4.4875593
26025,50.21735,-11.231417,25.71624
26026,42.08132,2.7227745,-9.397757
26027,61.994858,-4.906309,-8.845484
26028,55.934258,6.1106544,11.27276
26029,48.865196,-6.085114,17.466108
26030,66.38754,0.52984655,4.230952
26031,8.408469,1.0110049,1.5033382
26032,54.3226,5.2444954,16.092205
26033,40.85797,4.325695,3.0465522
26034,53.06904,-3.876917,16.719957
26035,76.63762,-1.9511583,-2.4930758
26036,38.564606,8.702185,-7.380276
26037,33.223686,12.255998,-5.3474503
26038,54.7439,-1.4921768,-2.684431
26039,37.647778,-1.9718046,-2.3936143
26040,59.40361,-1.0470706,-14.928069
26041,47.451202,2.3512826,-3.410833
26042,50.678185,2.6252632,18.302477
26043,53.944405,3.8814988,4.397469
26044,43.367264,-1.2341729,5.159298
26045,51.620163,-13.282318,-14.4309845
26046,57.245945,-0.64282584,8.814802
26047,32.2088,2.277996,10.818998
26048,52.302013,-5.3348246,15.448633
26049,61.15504,7.3022923,-32.41227
26050,44.388107,1.1517668,-13.661764
26051,70.50462,0.16441202,-12.650818
26052,50.56573,-1.1557031,-6.2901626
26053,48.747677,-1.6796051,0.43369985
26054,55.60902,2.4964864,7.87399
26055,66.67008,2.641713,4.7177
26056,44.313816,2.462016,8.512392
26057,39.638832,2.9301636,-0.9935254
26058,61.920532,-19.556,33.261536
26059,51.388382,6.064905,0.8354926
26060,51.17723,-2.9981136,-7.1120706
26061,34.400875,10.542204,-24.75329
26062,30.30492,1.3939118,2.3476748
26063,34.251816,-6.104454,14.197175
26064,79.050644,3.5786886,8.249463
26065,48.411606,-4.3898993,1.1498313
26066,40.029327,12.032947,20.2765
26067,58.179646,-12.555916,17.591984
26068,56.762074,-0.42614388,8.638954
26069,69.707886,2.3788755,6.520447
26070,58.358765,-1.2187624,3.5650418
26071,43.285027,3.8525217,12.00308
26072,60.401352,5.0400896,10.206552
26073,44.851715,4.5173864,-2.344429
26074,43.562096,7.529098,2.9226587
26075,45.45596,-3.5059242,10.059303
26076,44.03842,3.4856403,-16.91372
26077,58.0402,7.547726,3.0728676
26078,71.00804,1.383108,1.3726895
26079,42.323055,-7.8535423,12.372528
26080,38.716503,20.839085,5.7920246
26081,51.29525,6.1645145,7.159894
26082,35.570942,12.576114,-1.1134267
26083,59.367615,-5.2428885,-13.559722
26084,47.834877,1.3394034,13.472759
26085,63.98648,3.1686969,14.755226
26086,43.915462,-0.31140685,-0.46425676
26087,26.727812,1.1871402,10.217686
26088,55.974358,-3.9390035,-9.614271
26089,39.642616,5.5369816,17.140413
26090,60.742004,-0.63073575,0.23935711
26091,41.137096,-0.48535565,14.517136
26092,79.1198,-3.486073,-21.482254
26093,57.84825,-1.9294744,3.8385196
26094,51.275818,6.2136726,3.3241518
26095,78.08147,6.1712823,7.7258997
26096,50.173286,-1.1162397,6.51693
26097,51.79059,1.5285345,5.186643
26098,67.66565,0.54342806,-5.1553307
26099,36.98741,-4.1604433,20.437954
26100,61.767944,2.2535598,17.12175
26101,63.21803,6.7062206,-0.06345159
26102,62.14947,1.9329537,7.187007
26103,64.98137,3.1651506,26.439453
26104,52.176006,-16.542746,25.104788
26105,76.78818,-0.29616237,3.013297
26106,49.40725,1.160037,-1.5196923
26107,64.62457,7.489908,14.392014
26108,33.321365,-1.3212247,-14.385227
26109,51.399517,-3.4390898,-3.9961977
26110,53.752686,4.870669,5.0648284
26111,37.397648,-2.320794,4.0906057
26112,51.622013,-0.24280992,0.0036501884
26113,61.70134,2.573866,0.73151076
26114,50.81933,-3.6282907,9.950594
26115,53.24594,-0.8419047,13.115193
26116,58.155106,-22.026405,27.102207
26117,56.739296,-0.37406093,-1.538624
26118,30.315739,-2.6202495,14.136719
26119,73.02137,1.7711377,17.628471
26120,49.794727,-6.5378175,2.961812
26121,42.99478,-0.21486628,-0.34683365
26122,41.184784,-3.104689,12.04131
26123,64.712395,-2.9681582,7.675912
26124,48.41935,-8.443765,11.832602
26125,68.39115,4.1547337,12.685879
26126,49.501244,8.330193,5.1731157
26127,58.2831,17.642027,6.211645
26128,32.56926,1.3858905,3.8648567
26129,42.446526,6.6371837,10.468692
26130,56.912163,-0.6737889,-14.213411
26131,58.275234,-3.5172133,0.39895087
26132,27.675068,1.5125909,4.019072
26133,44.052673,-6.6681542,19.73015
26134,29.3156,7.54673,7.391163
26135,36.699615,1.4369376,-0.65813303
26136,60.539112,-1.9931544,-4.321016
26137,48.37003,-3.334145,-9.6822
26138,51.71073,3.4683912,11.405016
26139,44.871838,-6.437807,24.797848
26140,55.107124,-6.26604,-12.048736
26141,38.48224,6.220707,-6.282962
26142,44.759125,-0.91506743,8.09732
26143,60.72249,-0.86559474,7.4967675
26144,63.234028,-9.414408,-14.499428
26145,26.477245,-6.118318,13.577354
26146,77.22407,-3.8897648,-0.3172192
26147,65.19356,-3.9124572,-7.3557906
26148,83.51326,2.8473372,14.009971
26149,58.692776,-1.6868259,-5.4442267
26150,60.905807,8.13224,1.7246921
26151,55.97899,21.3831,24.878551
26152,56.339317,-1.1080362,-0.548229
26153,48.45646,13.423525,5.673079
26154,35.330914,-0.5214224,2.0901375
26155,62.449566,0.25186688,14.190056
26156,48.572044,3.2804134,-15.959343
26157,48.92219,15.228896,9.937477
26158,36.05664,8.959141,3.6595864
26159,76.00427,3.6456752,3.0235944
26160,43.949757,0.05783187,0.5132248
26161,39.700054,22.866367,-2.4877453
26162,35.97461,15.166335,-39.673027
26163,50.413284,1.1762619,1.5749879
26164,46.918762,2.819766,18.333324
26165,52.28042,3.5850732,-0.46662712
26166,49.275963,-8.688101,9.609521
26167,80.321884,-0.34833807,6.13145
26168,61.15708,-3.260444,3.4474926
26169,37.44453,-1.3999933,-1.4980586
26170,47.708164,3.5963135,-16.346807
26171,60.238716,2.5540748,5.9555597
26172,53.37777,-0.94481266,-14.109885
26173,52.972866,1.3573321,4.7007675
26174,50.47558,-6.2242155,2.51358
26175,33.55055,-1.0328238,22.81449
26176,39.463326,-4.4627466,23.475714
26177,75.950226,-7.2224216,-7.6422176
26178,62.88945,7.800618,-43.890717
26179,73.17578,2.4183836,3.5684543
26180,64.47951,0.57706743,3.5267758
26181,30.224483,4.2330327,12.993271
26182,31.349873,7.394427,-23.811453
26183,47.09736,2.1470807,5.696088
26184,38.797318,-1.1807829,-17.468712
26185,47.383213,9.56935,20.411808
26186,20.62267,-0.38126332,8.939878
26187,50.012207,-0.46067747,7.3778496
26188,68.914986,-1.5508674,-2.766506
26189,86.64667,-1.3640225,4.267544
26190,26.084122,14.871887,13.244175
26191,40.305458,-7.4326267,-7.4935684
26192,55.23809,-0.33088148,6.6221695
26193,51.731876,-1.0085162,3.6110058
26194,36.500217,-1.2224567,15.833721
26195,52.92057,-2.0505607,-1.4928896
26196,54.701023,1.0698373,8.209367
26197,73.18643,0.42432857,4.236105
26198,47.426514,-3.3707995,-0.15110803
26199,50.416344,-12.690655,10.142874
26200,58.9831,-4.565889,-24.288532
26201,68.88596,1.0712539,-0.12766528
26202,37.161854,1.4160492,5.652136
26203,60.035835,-4.1202297,17.049723
26204,37.764,-6.4287257,13.3045845
26205,58.65564,1.0710843,8.754478
26206,75.53557,1.3268789,12.940552
26207,76.14418,-6.063632,-12.762629
26208,51.137287,4.405614,2.5237176
26209,39.79407,7.663825,10.520889
26210,45.323277,-1.7965937,10.568065
26211,38.54023,4.5409584,15.388912
26212,47.66603,-5.860667,7.9262424
26213,22.496414,-13.150508,20.207619
26214,58.282207,-2.084746,-4.237957
26215,60.391518,-8.235638,25.432331
26216,47.32037,-3.3362663,-16.175287
26217,42.988823,-6.9933414,14.117738
26218,55.430767,9.198247,7.5066156
26219,50.644882,14.871292,23.594368
26220,68.13748,4.1082425,4.298468
26221,55.998505,-12.91655,21.691383
26222,70.4509,0.9708642,-10.920931
26223,21.561518,-5.0544195,2.1947088
26224,52.40238,-1.6649244,2.6424112
26225,37.956657,-7.7191095,-1.4269242
26226,38.98681,12.128092,-31.196411
26227,55.355095,0.3624546,3.7660732
26228,69.67838,-7.10977,17.162891
26229,50.85966,-9.973684,10.134087
26230,42.541924,0.5926184,0.7065856
26231,34.981747,1.4442203,23.434353
26232,22.48333,3.0796325,8.90581
26233,42.337124,7.009699,11.287947
26234,50.78857,-17.926348,-0.23026466
26235,75.7921,2.1429496,11.086603
26236,41.916748,14.880688,7.107062
26237,54.64753,2.8005939,4.911245
26238,44.39782,-1.501894,-10.938979
26239,47.71352,-0.76902556,-7.445813
26240,31.738644,2.1704624,0.09756237
26241,44.37578,-2.8010423,7.094667
26242,52.480553,-0.9109195,5.963149
26243,48.145763,-10.686778,23.30421
26244,55.953148,-3.1463623,8.110716
26245,50.409294,-8.654886,28.346552
26246,11.218696,1.6799397,7.1607475
26247,41.35697,-0.051725954,-3.3251467
26248,41.813396,7.5745945,22.655201
26249,46.183044,6.843482,10.567083
26250,69.16135,-0.35099244,-6.863161
26251,30.8844,17.508686,-8.099682
26252,75.72356,1.4461119,-2.8410895
26253,24.587914,1.6679536,-1.9902039
26254,53.50926,-1.4596498,-8.009318
26255,37.04762,10.385004,-1.9518756
26256,45.861984,8.880322,5.08134
26257,49.23369,-0.05756682,-2.723114
26258,34.481815,-2.5194008,9.318269
26259,30.911682,0.56915283,-0.47180176
26260,76.74298,3.262022,4.3274784
26261,37.43856,2.4613173,15.155975
26262,47.457855,2.3374653,9.000807
26263,47.136753,-1.8865534,6.7564373
26264,56.190598,-9.392303,9.508145
26265,49.260452,-0.12214496,1.3009702
26266,57.946747,-1.5225546,27.123386
26267,47.17759,1.2592249,-8.044939
26268,37.67517,16.333378,11.045282
26269,61.575417,1.9218181,0.7425051
26270,61.394676,2.7284327,-0.89725566
26271,49.654747,0.94430625,23.23698
26272,58.865433,1.3396744,-0.58871734
26273,55.53269,4.7953424,3.118452
26274,69.55173,4.219055,-2.4959815
26275,35.02331,-12.20225,17.288736
26276,29.318756,-0.9310336,14.516475
26277,41.915936,11.986706,8.338869
26278,30.716297,5.8914986,9.35157
26279,34.7221,7.5710425,14.112915
26280,51.968384,-2.7477882,8.205949
26281,30.432638,-1.6189721,3.1738048
26282,55.706024,-2.7016568,5.6547027
26283,58.874172,-3.09782,10.667101
26284,45.324944,0.6965219,12.862124
26285,60.62258,-13.125963,21.033367
26286,44.745518,-3.6313367,1.6586928
26287,62.120453,-2.181752,-4.350252
26288,45.07016,-8.004143,8.576
26289,53.315018,1.8915241,7.690464
26290,35.676903,1.8684853,-0.98365194
26291,42.99324,2.978286,0.109282464
26292,44.04106,18.94934,1.764169
26293,47.679634,-0.052924037,12.222784
26294,35.858757,-0.4122895,-0.6219829
26295,38.24734,-0.24697304,0.13111818
26296,78.73217,-6.7347317,1.2845341
26297,46.280678,-1.6971412,-2.864349
26298,47.417034,5.913582,3.4659786
26299,83.50949,-0.44525558,3.2488666
26300,52.962624,-3.3413663,-4.432868
26301,41.65087,-15.951815,17.52712
26302,48.28887,4.784548,15.112057
26303,31.430588,7.807317,-9.101034
26304,45.077213,10.42013,2.9487014
26305,47.66314,-6.52791,26.541744
26306,52.44731,2.6751726,6.8070345
26307,34.08141,1.8736331,-0.9203769
26308,40.573772,-17.297867,33.33042
26309,37.119743,5.7740383,18.426632
26310,62.8357,0.08137372,-0.28927806
26311,69.94931,-2.0501544,-5.969883
26312,62.993484,1.8533812,-3.125906
26313,64.248116,5.0359554,11.249924
26314,52.741875,-1.4398009,6.029899
26315,74.252594,-0.07452375,-0.9648675
26316,48.551346,2.7720222,4.070919
26317,54.807835,-0.85842514,8.55168
26318,43.219444,1.8486326,7.350253
26319,48.331924,5.6999073,13.677305
26320,49.80713,4.375344,-2.0688448
26321,44.860092,-10.043127,17.597454
26322,67.04794,5.4151616,4.622893
26323,50.71838,6.4381275,9.974151
26324,46.843597,-5.7066154,8.9517145
26325,53.52929,5.8316736,-2.814598
26326,50.47236,-13.190258,26.99477
26327,60.283493,-3.0196838,8.254301
26328,53.24185,-5.7566867,-3.5378156
26329,24.101887,1.6542871,15.453606
26330,55.343216,0.6012746,8.403892
26331,45.142136,0.42785293,-1.4492105
26332,59.285595,-2.4731565,-2.076135
26333,57.998375,4.31393,13.729306
26334,39.76783,-1.7095883,-0.20668119
26335,31.278595,-10.340572,16.451597
26336,31.509079,5.035618,-7.564844
26337,63.97779,-7.6628633,1.0937234
26338,75.68292,0.39018825,-0.033626854
26339,38.63008,2.4247608,6.9126134
26340,22.62088,2.8098166,7.343266
26341,74.46649,-1.0132558,-5.6632547
26342,70.17831,-3.051218,1.888869
26343,52.264984,4.215771,2.3093953
26344,37.168236,-2.926258,-1.1127286
26345,63.323006,-4.0289984,16.01255
26346,57.426525,11.336497,25.241764
26347,54.232475,-7.159441,9.163603
26348,52.97399,16.15467,8.914645
26349,45.548996,9.398366,18.661613
26350,49.735844,3.521729,14.849019
26351,50.35382,-6.7090244,1.3078556
26352,56.637913,1.355323,-10.7753935
26353,51.085606,5.0767064,30.90506
26354,45.17318,-0.9393525,20.90857
26355,33.91562,9.975472,15.818323
26356,61.207645,4.2642875,-17.192654
26357,22.167685,1.0399737,3.2800565
26358,37.85017,1.8500086,8.157016
26359,49.7912,-1.1298864,12.170079
26360,53.561234,9.386158,9.783329
26361,51.460335,-8.89732,6.6195564
26362,50.059914,0.87983847,-2.5897355
26363,45.277054,6.4270554,-0.73855984
26364,45.753197,7.214312,-0.56848526
26365,40.232323,2.8050206,-0.10650295
26366,37.315426,-1.7966323,8.054916
26367,57.70597,9.590911,11.275188
26368,38.291195,12.506363,11.555037
26369,55.075146,-1.4346043,-17.49826
26370,43.764267,-5.706849,8.197345
26371,63.549046,13.312108,20.293417
26372,64.60693,0.59868133,3.394357
26373,42.316708,1.296696,2.4621935
26374,40.429993,3.9667048,-4.3883343
26375,37.638565,1.1275494,-5.6457453
26376,71.14536,-0.30797583,-28.904667
26377,52.398647,11.932156,7.83276
26378,64.386444,2.635529,3.8882518
26379,44.880394,3.5664754,5.937636
26380,57.920906,2.574514,-2.4178545
26381,67.858025,-4.606579,-19.656384
26382,54.353035,1.0818001,0.90715784
26383,60.257713,-4.3197517,24.674414
26384,53.66066,4.7247663,-3.0633404
26385,36.902657,-5.7684984,11.801258
26386,43.38774,-4.2319508,10.286783
26387,50.593616,-4.143106,17.161589
26388,65.80617,-4.213958,15.342161
26389,48.678356,1.8735163,-0.11968374
26390,69.357086,-10.786464,-14.264984
26391,56.738518,-14.942965,4.292212
26392,52.18421,9.038779,18.35352
26393,30.724354,-1.1771984,-5.470132
26394,45.11807,8.904773,5.129814
26395,30.17629,-7.2869473,13.0513
26396,55.9076,-10.353411,19.783863
26397,49.629013,7.7825027,10.218212
26398,64.21193,-13.576801,21.715527
26399,50.070496,15.508633,12.916586
26400,27.881968,-3.5390346,7.9042487
26401,48.648117,0.027097464,17.044544
26402,40.775047,-0.09294483,5.2175384
26403,46.103226,-20.678198,31.528408
26404,39.302444,7.5730023,6.553251
26405,52.88054,-3.339265,-0.5029938
26406,47.23283,0.791402,-2.068528
26407,61.768944,-4.7512383,12.922333
26408,72.91972,1.3331474,3.1258628
26409,37.743725,-1.7299229,18.751118
26410,36.987274,12.571042,10.333487
26411,45.011436,-8.3783245,18.499222
26412,59.89663,-1.9037881,3.8418682
26413,46.29064,-2.0029066,6.4399486
26414,41.4275,3.6932263,21.426996
26415,68.81285,3.1377573,14.811378
26416,49.759033,-0.07986623,-3.753872
26417,46.66967,-4.0408354,16.283363
26418,49.47784,4.295282,-0.40262562
26419,38.45668,-6.6363153,12.747068
26420,57.094063,1.8402205,6.376988
26421,75.09042,1.5755241,14.420468
26422,57.18114,3.1347847,15.460733
26423,43.19915,2.354762,20.415258
26424,35.161064,3.9696841,3.4422722
26425,45.07753,1.3191743,4.626202
26426,61.20752,-13.235342,21.9524
26427,48.962936,-3.7213538,14.680159
26428,67.168076,-4.058672,5.0165462
26429,36.796196,-0.6009798,12.11853
26430,40.881176,-0.8183434,3.9408922
26431,44.766327,-2.427148,13.140684
26432,39.137817,0.807018,8.788738
26433,42.090195,4.0575523,9.513631
26434,37.22662,0.5988085,15.881723
26435,40.462048,6.679322,2.047359
26436,40.326797,0.8423101,0.35369456
26437,63.464104,-7.753923,10.952067
26438,61.511074,5.1151237,-23.834797
26439,33.607468,-0.70776093,4.482053
26440,53.376976,1.9794393,3.0202618
26441,45.579773,2.2405708,11.942085
26442,64.94273,-1.2624884,-2.8106391
26443,36.89551,9.769369,14.494191
26444,51.043667,-7.96914,32.749104
26445,47.148758,12.370129,2.7955804
26446,39.151485,-0.71512145,-8.32193
26447,30.062197,-2.1966252,2.7663038
26448,45.02401,-11.262131,28.047161
26449,43.893665,-14.176655,19.99904
26450,42.83856,0.6344595,5.4469705
26451,58.207096,1.0639056,2.769658
26452,45.340385,0.70572406,11.679552
26453,17.924366,6.6174808,-0.009401977
26454,38.715412,-2.5511703,-4.561839
26455,36.78142,5.3355036,9.754675
26456,32.99398,18.4358,18.083347
26457,74.683655,1.9415617,1.1086857
26458,43.57434,-1.410036,2.0934427
26459,57.796623,2.2009916,-6.74149
26460,55.106796,-1.8412229,23.557636
26461,44.372757,13.605288,10.22627
26462,26.674873,-0.4118517,2.6674151
26463,44.1388,19.543705,-44.226315
26464,52.0123,2.9500358,8.571592
26465,74.97898,1.1845713,-3.3371463
26466,44.20556,-1.2539983,3.9618752
26467,42.129723,15.456381,6.3581448
26468,43.16221,4.870153,6.6500993
26469,45.956238,-0.9301597,18.477257
26470,54.02456,0.7222147,-0.28978765
26471,66.03063,5.251895,1.0691234
26472,70.55099,2.3869612,3.6035075
26473,48.922325,-6.6188135,10.819706
26474,40.594086,4.919507,0.57948226
26475,56.393887,-16.98669,24.587364
26476,34.47473,-0.20143467,-0.008236766
26477,51.898964,-0.41122246,15.952218
26478,45.39781,1.9701955,10.86411
26479,53.861732,-14.087561,21.858925
26480,52.13372,-3.1963887,13.639781
26481,60.01855,-1.5187031,5.0959153
26482,55.399323,15.402479,30.668037
26483,63.390648,5.15892,-0.29088974
26484,57.248062,-1.1155059,-8.253785
26485,52.1728,4.9558764,3.266487
26486,14.442982,3.3441553,6.458144
26487,55.76303,0.22305223,-14.585503
26488,73.6812,-1.7412713,-3.9568434
26489,47.65634,0.28867686,13.255543
26490,54.316746,8.166084,10.95433
26491,31.645617,-4.5357428,2.2163215
26492,43.76645,-9.089823,4.7417116
26493,65.87331,-4.270633,-15.5167675
26494,49.960922,-5.389208,16.664322
26495,60.88774,-3.6715446,-11.678745
26496,31.050928,-2.5823145,7.6540236
26497,48.60057,2.714675,10.963242
26498,44.07222,1.4705081,5.816596
26499,57.37319,-4.515184,9.515016
26500,27.996517,1.5044615,1.0499357
26501,64.722916,2.5068583,15.002124
26502,51.320396,-16.249893,30.147137
26503,75.35362,3.6987576,7.9469585
26504,73.88054,0.1739353,1.3356322
26505,45.639374,-0.28920484,2.6033154
26506,55.833984,-0.64317584,4.0059524
26507,53.185863,-5.5258136,8.562455
26508,66.84937,2.9329333,3.941743
26509,49.067867,-3.966607,-1.6134009
26510,52.78536,-2.7060766,-2.3880415
26511,55.723824,1.2536278,2.7412794
26512,46.767273,-1.5347257,9.052374
26513,44.224457,2.9191654,8.604053
26514,46.571766,-3.28368,-12.901423
26515,46.022514,-10.456087,15.703841
26516,34.685165,0.15255916,20.663937
26517,36.414665,7.6584797,19.821276
26518,59.27854,3.2623458,-0.6927123
26519,34.81845,-5.6661854,4.0819182
26520,43.404266,8.827015,18.334972
26521,55.78311,3.301197,6.662671
26522,62.440823,-2.213631,-11.310918
26523,51.377785,-4.1031895,-18.492369
26524,47.027027,10.86323,19.13819
26525,49.067078,2.016832,1.4969133
26526,47.11521,0.7765616,-1.5091904
26527,48.896057,-2.970433,4.9393005
26528,34.608044,1.2421072,-2.3563828
26529,65.56445,12.756961,17.145508
26530,53.012135,-4.3873644,5.68848
26531,50.63365,6.8964434,-0.17238629
26532,44.468613,-1.9223255,-7.2524986
26533,47.350803,3.6304495,6.7638297
26534,23.171207,5.238664,1.7981808
26535,49.293472,1.2991257,5.4507227
26536,46.918377,-0.13365297,11.092733
26537,63.21802,-9.705782,23.603008
26538,61.178802,-0.09581232,-6.544531
26539,52.6159,5.412861,15.417797
26540,41.62433,0.11644831,5.209407
26541,42.509304,6.979841,0.10637903
26542,35.94667,0.020953417,4.991093
26543,53.320274,-8.39583,13.769599
26544,76.36885,-7.686135,50.23947
26545,47.888306,5.034712,8.31871
26546,90.649475,0.022840803,-1.3156105
26547,54.339546,-4.7823877,-9.325552
26548,37.06806,2.0260189,1.8638523
26549,71.408676,-0.0036077052,-2.4688046
26550,41.221497,-1.5529397,23.500399
26551,18.28619,-2.9860811,6.272879
26552,70.74701,0.8304084,-33.00065
26553,57.725433,0.7078403,5.619769
26554,33.85312,1.2132436,3.029994
26555,70.49019,-6.9371524,19.781597
26556,48.054913,-3.523697,2.3232412
26557,32.731308,-0.7068691,5.3574853
26558,53.27738,2.0248003,11.153084
26559,50.730106,-1.6267092,13.152607
26560,42.430187,2.8716176,-2.4149451
26561,55.5617,4.3550725,-4.371941
26562,55.604584,-6.907359,18.2332
26563,43.502037,0.83076733,-6.738927
